OrderID;SupplierID;PartNumber;OrderDate;DeliveryDate;OnTimeDelivery;LeadTime;QualityScore;Cost
2263;S2;P948;2023-08-12;2023-08-29;Sí;17;5,00;7454,28
2264;S3;P836;2023-11-14;2023-11-17;Sí;3;5,00;12464,61
2265;S4;P293;2023-12-08;2023-12-22;No;14;2,03;7271,58
2266;S7;P108;2023-04-03;2023-04-06;Sí;3;2,32;9461,50
2267;S2;P195;2023-05-17;2023-05-31;Sí;14;5,00;5911,79
2268;S5;P642;2023-10-03;2023-10-06;No;3;5,00;9224,02
2269;S4;P961;2023-06-12;2023-06-18;Sí;6;4,24;500,00
2270;S2;P597;2023-09-03;2023-09-20;Sí;17;5,00;6758,82
2271;S9;P228;2023-09-03;2023-09-06;Sí;3;4,08;20000,00
2272;S8;P975;2023-06-06;2023-06-09;Sí;3;4,85;2742,29
2273;S5;P590;2023-11-05;2023-11-15;Sí;10;1,00;13605,79
2274;S9;P239;2023-06-04;2023-06-08;No;4;1,00;6659,38
2275;S10;P799;2023-09-27;2023-09-30;Sí;3;5,00;5744,90
2276;S8;P637;2023-02-24;2023-03-01;No;5;3,73;500,00
2277;S9;P493;2023-02-09;2023-02-15;Sí;6;1,42;4842,80
2278;S1;P694;2023-05-04;2023-05-09;Sí;5;4,60;500,00
2279;S3;P465;2023-08-02;2023-08-11;Sí;9;5,00;500,00
2280;S6;P753;2023-01-24;2023-01-27;Sí;3;3,96;1009,64
2281;S6;P619;2023-12-09;2023-12-20;Sí;11;5,00;16096,85
2282;S10;P336;2023-06-21;2023-06-30;Sí;9;5,00;8270,79
2283;S5;P700;2023-01-27;2023-01-30;Sí;3;1,41;6281,02
2284;S9;P254;2023-12-11;2023-12-15;Sí;4;1,00;3058,59
2285;S4;P411;2023-07-10;2023-07-13;No;3;1,07;8653,50
2286;S5;P400;2023-10-17;2023-10-26;No;9;2,47;13416,63
2287;S1;P855;2023-06-13;2023-06-16;Sí;3;5,00;5528,94
2288;S10;P379;2023-03-15;2023-03-18;Sí;3;5,00;6014,75
2289;S4;P357;2023-10-31;2023-11-04;Sí;4;5,00;6999,02
2290;S7;P449;2023-09-02;2023-09-07;Sí;5;5,00;4511,89
2291;S4;P878;2023-11-21;2023-11-30;Sí;9;1,87;7632,49
2292;S5;P645;2023-07-07;2023-07-30;Sí;23;2,17;11339,10
2293;S4;P463;2023-02-10;2023-02-26;Sí;16;1,00;3987,45
2294;S7;P721;2023-11-07;2023-11-26;Sí;19;2,95;8271,67
2295;S3;P998;2023-03-29;2023-04-18;Sí;20;4,25;9245,03
2296;S6;P338;2023-01-02;2023-01-11;Sí;9;2,93;9235,35
2297;S9;P983;2023-05-21;2023-05-24;Sí;3;4,12;11081,90
2298;S6;P260;2023-05-07;2023-05-10;Sí;3;4,10;3437,15
2299;S4;P976;2023-11-21;2023-12-05;Sí;14;5,00;6908,68
2300;S8;P950;2023-08-23;2023-08-26;No;3;2,32;11757,09
2301;S1;P727;2023-01-03;2023-01-06;Sí;3;3,31;8420,85
2302;S5;P900;2023-08-09;2023-08-15;Sí;6;4,85;13347,22
2303;S3;P701;2023-11-26;2023-12-11;Sí;15;5,00;9184,23
2304;S8;P699;2023-04-29;2023-05-03;Sí;4;1,00;12136,27
2305;S7;P533;2023-07-26;2023-08-07;No;12;5,00;11871,55
2306;S5;P625;2023-01-01;2023-01-10;No;9;4,95;10571,64
2307;S2;P578;2023-02-08;2023-02-17;Sí;9;2,96;13095,85
2308;S9;P285;2023-10-28;2023-10-31;Sí;3;4,27;4954,74
2309;S9;P265;2023-03-06;2023-03-12;Sí;6;5,00;1918,00
2310;S10;P332;2023-08-19;2023-08-29;Sí;10;1,23;13027,72
2311;S3;P393;2023-07-13;2023-07-16;Sí;3;3,74;1725,72
2312;S6;P483;2023-03-08;2023-03-11;Sí;3;4,94;5052,06
2313;S9;P672;2023-01-03;2023-01-22;Sí;19;4,59;7230,07
2314;S9;P317;2023-01-13;2023-01-16;Sí;3;5,00;3670,67
2315;S5;P938;2023-07-15;2023-07-31;Sí;16;1,00;9150,06
2316;S10;P102;2023-04-04;2023-04-10;Sí;6;2,70;10966,55
2317;S7;P619;2023-09-29;2023-10-09;Sí;10;5,00;7403,91
2318;S8;P135;2023-07-19;2023-07-26;Sí;7;2,64;3185,10
2319;S2;P869;2023-04-09;2023-04-26;Sí;17;4,93;7198,58
2320;S8;P834;2023-08-19;2023-08-23;Sí;4;1,88;17542,41
2321;S2;P441;2023-06-13;2023-06-21;Sí;8;1,27;500,00
2322;S4;P461;2023-02-09;2023-02-12;Sí;3;4,35;8925,46
2323;S1;P947;2023-11-30;2023-12-11;Sí;11;5,00;14042,87
2324;S7;P234;2023-10-30;2023-11-02;Sí;3;5,00;13834,84
2325;S1;P425;2023-03-11;2023-03-14;Sí;3;3,17;1724,03
2326;S2;P917;2023-08-24;2023-09-04;Sí;11;3,17;500,00
2327;S7;P637;2023-06-01;2023-06-08;Sí;7;4,68;12266,80
2328;S8;P236;2023-03-26;2023-04-05;Sí;10;3,86;5935,22
2329;S2;P593;2023-04-28;2023-05-05;Sí;7;4,40;500,00
2330;S1;P837;2023-03-05;2023-03-12;Sí;7;4,68;5227,83
2331;S3;P173;2023-02-14;2023-02-17;Sí;3;5,00;15799,27
2332;S5;P823;2023-02-03;2023-02-26;Sí;23;1,00;11208,05
2333;S2;P225;2023-11-28;2023-12-01;No;3;3,74;7004,51
2334;S3;P163;2023-04-28;2023-05-10;Sí;12;3,95;6563,72
2335;S3;P337;2023-05-05;2023-05-23;Sí;18;3,82;4947,83
2336;S5;P273;2023-04-06;2023-04-11;Sí;5;5,00;7829,33
2337;S5;P228;2023-12-08;2023-12-11;No;3;2,32;12545,39
2338;S10;P896;2023-10-09;2023-10-21;Sí;12;3,82;11038,12
2339;S7;P124;2023-01-03;2023-01-10;No;7;4,22;4127,13
2340;S6;P386;2023-02-25;2023-03-08;Sí;11;2,03;18171,41
2341;S1;P586;2023-10-04;2023-10-14;Sí;10;5,00;9586,47
2342;S4;P815;2023-01-29;2023-02-12;Sí;14;3,33;7584,77
2343;S7;P990;2023-09-28;2023-10-17;Sí;19;4,79;4326,63
2344;S2;P942;2023-07-04;2023-07-07;Sí;3;3,36;6481,08
2345;S6;P986;2023-11-10;2023-11-30;Sí;20;5,00;6965,04
2346;S8;P997;2023-02-15;2023-02-18;Sí;3;3,34;11168,96
2347;S10;P460;2023-07-16;2023-07-30;No;14;5,00;5586,29
2348;S8;P329;2023-07-13;2023-07-22;Sí;9;3,42;5180,69
2349;S6;P638;2023-06-14;2023-06-18;Sí;4;2,24;11900,91
2350;S4;P831;2023-10-08;2023-10-19;No;11;5,00;13122,25
2351;S5;P266;2023-04-22;2023-05-03;No;11;5,00;500,00
2352;S8;P971;2023-07-03;2023-07-11;No;8;1,47;18337,92
2353;S5;P730;2023-10-25;2023-11-20;Sí;26;3,64;11764,23
2354;S7;P696;2023-02-22;2023-02-27;Sí;5;5,00;500,00
2355;S1;P379;2023-07-18;2023-07-28;Sí;10;3,26;11176,05
2356;S9;P509;2023-01-21;2023-01-24;No;3;1,15;8403,20
2357;S5;P509;2023-01-22;2023-01-25;Sí;3;5,00;3871,96
2358;S7;P116;2023-01-24;2023-02-03;Sí;10;1,26;5708,26
2359;S5;P757;2023-09-18;2023-09-21;Sí;3;1,00;6160,04
2360;S5;P826;2023-12-03;2023-12-16;Sí;13;2,06;6144,34
2361;S1;P311;2023-10-07;2023-10-10;Sí;3;3,62;8708,21
2362;S2;P384;2023-07-20;2023-07-23;Sí;3;1,93;9119,51
2363;S7;P536;2023-10-31;2023-11-13;No;13;5,00;4273,33
2364;S9;P540;2023-05-26;2023-06-05;Sí;10;1,00;10616,77
2365;S1;P128;2023-06-26;2023-06-29;No;3;5,00;12572,81
2366;S4;P957;2023-08-22;2023-08-25;Sí;3;2,76;500,00
2367;S8;P757;2023-01-24;2023-02-23;Sí;30;5,00;3185,43
2368;S3;P513;2023-03-11;2023-03-28;Sí;17;5,00;7522,01
2369;S5;P185;2023-08-10;2023-08-30;Sí;20;2,41;10250,33
2370;S1;P509;2023-12-20;2023-12-29;Sí;9;4,31;7883,09
2371;S9;P124;2023-11-23;2023-11-26;Sí;3;3,89;4195,73
2372;S8;P593;2023-07-12;2023-07-16;Sí;4;5,00;10254,66
2373;S10;P314;2023-05-16;2023-05-29;No;13;4,37;1765,38
2374;S6;P805;2023-05-27;2023-06-11;Sí;15;2,98;4066,95
2375;S10;P972;2023-08-26;2023-09-04;Sí;9;4,68;17103,66
2376;S7;P796;2023-12-24;2023-12-29;Sí;5;5,00;9175,53
2377;S1;P236;2023-12-13;2023-12-22;Sí;9;3,48;5115,55
2378;S2;P301;2023-03-02;2023-03-13;No;11;5,00;500,00
2379;S2;P152;2023-05-26;2023-06-05;Sí;10;1,06;5761,65
2380;S3;P712;2023-10-25;2023-10-30;Sí;5;2,37;11914,95
2381;S7;P579;2023-01-09;2023-01-24;No;15;4,46;14438,41
2382;S4;P161;2023-06-10;2023-06-15;Sí;5;2,97;7017,83
2383;S2;P787;2023-10-25;2023-11-05;Sí;11;2,78;3746,02
2384;S7;P736;2023-03-14;2023-03-19;Sí;5;4,29;500,00
2385;S9;P893;2023-12-08;2023-12-16;Sí;8;1,68;7502,39
2386;S10;P726;2023-01-10;2023-01-21;No;11;4,20;12440,09
2387;S5;P593;2023-05-20;2023-06-13;Sí;24;3,89;7968,18
2388;S10;P552;2023-01-06;2023-01-09;Sí;3;1,00;500,00
2389;S4;P417;2023-12-13;2023-12-25;Sí;12;4,85;4186,79
2390;S8;P947;2023-03-25;2023-03-28;No;3;4,58;8715,41
2391;S10;P553;2023-11-22;2023-12-07;Sí;15;4,36;5099,11
2392;S10;P243;2023-04-15;2023-04-22;No;7;4,90;11464,62
2393;S10;P967;2023-12-20;2023-12-27;Sí;7;1,00;2137,71
2394;S7;P364;2023-11-28;2023-12-09;Sí;11;3,30;6803,15
2395;S3;P753;2023-04-06;2023-04-09;Sí;3;5,00;13904,81
2396;S7;P954;2023-07-14;2023-07-22;Sí;8;5,00;500,00
2397;S2;P740;2023-07-31;2023-08-13;Sí;13;3,80;9240,47
2398;S9;P678;2023-09-14;2023-09-17;No;3;1,75;14965,43
2399;S6;P742;2023-11-08;2023-11-11;Sí;3;5,00;9939,02
2400;S5;P179;2023-07-31;2023-08-11;No;11;4,48;14172,00
2401;S9;P851;2023-02-13;2023-02-24;Sí;11;3,85;3480,19
2402;S10;P296;2023-03-28;2023-04-15;Sí;18;1,00;9267,10
2403;S2;P438;2023-04-09;2023-04-21;No;12;5,00;1445,18
2404;S6;P751;2023-05-14;2023-05-17;Sí;3;2,01;4755,32
2405;S1;P720;2023-10-03;2023-10-13;Sí;10;3,59;12355,48
2406;S10;P498;2023-02-20;2023-03-02;Sí;10;3,49;500,00
2407;S4;P992;2023-07-10;2023-07-29;Sí;19;4,57;9703,95
2408;S10;P818;2023-10-19;2023-10-25;Sí;6;4,44;3160,71
2409;S1;P156;2023-02-04;2023-02-11;Sí;7;5,00;10248,05
2410;S2;P761;2023-11-05;2023-11-08;Sí;3;4,42;9479,96
2411;S7;P619;2023-02-11;2023-02-27;No;16;2,73;8458,04
2412;S7;P667;2023-07-05;2023-07-09;No;4;3,81;10063,99
2413;S10;P382;2023-04-16;2023-04-26;Sí;10;4,29;7368,21
2414;S6;P279;2023-08-17;2023-08-20;Sí;3;4,23;11941,83
2415;S6;P210;2023-05-28;2023-06-07;Sí;10;1,00;4007,12
2416;S10;P903;2023-10-20;2023-10-31;Sí;11;1,00;5163,69
2417;S2;P431;2023-04-29;2023-05-08;Sí;9;1,83;12148,63
2418;S2;P739;2023-07-01;2023-07-04;No;3;1,00;2981,23
2419;S1;P721;2023-09-02;2023-09-11;Sí;9;3,62;11497,09
2420;S3;P663;2023-08-13;2023-08-17;Sí;4;4,16;9597,47
2421;S9;P102;2023-12-05;2023-12-21;Sí;16;1,79;3780,95
2422;S4;P111;2023-12-19;2023-12-28;No;9;2,30;8994,29
2423;S6;P247;2023-10-31;2023-11-03;Sí;3;5,00;10813,02
2424;S1;P399;2023-04-24;2023-04-27;Sí;3;5,00;7299,19
2425;S10;P568;2023-07-24;2023-08-06;Sí;13;5,00;2012,89
2426;S6;P409;2023-08-05;2023-08-09;Sí;4;5,00;13334,97
2427;S4;P216;2023-04-10;2023-04-18;Sí;8;3,40;5803,61
2428;S2;P937;2023-02-25;2023-03-08;Sí;11;2,74;11883,69
2429;S6;P383;2023-04-01;2023-04-06;Sí;5;3,39;1732,48
2430;S7;P828;2023-05-05;2023-05-09;Sí;4;5,00;1835,27
2431;S2;P315;2023-12-17;2023-12-20;No;3;5,00;15649,36
2432;S3;P936;2023-03-20;2023-03-31;Sí;11;2,73;17486,33
2433;S1;P425;2023-07-24;2023-08-05;No;12;4,41;7732,63
2434;S4;P475;2023-09-04;2023-09-07;No;3;4,24;13791,89
2435;S3;P882;2023-04-11;2023-04-17;Sí;6;1,43;500,00
2436;S10;P177;2023-06-16;2023-06-19;Sí;3;5,00;500,00
2437;S9;P599;2023-02-24;2023-02-27;Sí;3;5,00;5362,72
2438;S9;P770;2023-07-27;2023-08-04;Sí;8;3,03;13630,54
2439;S10;P685;2023-04-06;2023-04-14;No;8;1,00;7281,89
2440;S4;P218;2023-05-21;2023-06-01;Sí;11;2,09;12155,40
2441;S8;P820;2023-03-12;2023-03-25;Sí;13;3,93;500,00
2442;S8;P286;2023-09-05;2023-09-13;Sí;8;4,81;4989,60
2443;S4;P630;2023-12-27;2024-01-06;Sí;10;3,59;2850,16
2444;S2;P793;2023-04-30;2023-05-08;Sí;8;4,57;15081,24
2445;S3;P151;2023-10-22;2023-10-25;No;3;1,00;6303,01
2446;S8;P507;2023-06-24;2023-07-16;Sí;22;2,75;17589,19
2447;S8;P665;2023-06-23;2023-07-01;Sí;8;2,85;5942,55
2448;S2;P707;2023-05-02;2023-05-10;Sí;8;2,71;16094,25
2449;S8;P426;2023-11-29;2023-12-11;Sí;12;3,17;1367,69
2450;S9;P427;2023-08-17;2023-08-29;No;12;2,80;1713,95
2451;S3;P514;2023-08-13;2023-08-16;Sí;3;5,00;2600,68
2452;S1;P621;2023-07-16;2023-07-19;Sí;3;2,17;6015,45
2453;S6;P274;2023-07-13;2023-07-16;Sí;3;4,57;4004,61
2454;S1;P972;2023-09-23;2023-09-30;No;7;3,42;3577,23
2455;S4;P479;2023-09-05;2023-09-08;Sí;3;3,29;13254,90
2456;S4;P578;2023-11-11;2023-11-17;Sí;6;5,00;9928,59
2457;S3;P670;2023-11-15;2023-11-25;Sí;10;5,00;15132,58
2458;S3;P234;2023-06-28;2023-07-05;Sí;7;1,00;10254,37
2459;S7;P243;2023-02-22;2023-03-04;No;10;4,54;3750,31
2460;S10;P375;2023-03-01;2023-03-04;Sí;3;3,20;1693,19
2461;S2;P708;2023-05-30;2023-06-02;No;3;5,00;1551,72
2462;S8;P399;2023-05-15;2023-05-18;Sí;3;2,81;7789,36
2463;S9;P740;2023-03-27;2023-04-04;No;8;3,43;8217,81
2464;S10;P648;2023-02-05;2023-02-24;Sí;19;1,29;6907,38
2465;S10;P327;2023-07-27;2023-08-12;No;16;5,00;5500,28
2466;S4;P602;2023-01-07;2023-01-10;No;3;5,00;13383,74
2467;S3;P777;2023-04-20;2023-05-13;Sí;23;2,49;6246,53
2468;S9;P642;2023-04-04;2023-04-12;Sí;8;1,65;11447,78
2469;S3;P730;2023-09-15;2023-09-23;Sí;8;5,00;12303,99
2470;S10;P998;2023-05-27;2023-06-03;Sí;7;1,84;6231,83
2471;S1;P265;2023-09-11;2023-09-19;No;8;3,19;4054,12
2472;S10;P165;2023-05-23;2023-06-05;Sí;13;4,13;8570,50
2473;S10;P321;2023-05-20;2023-06-04;Sí;15;5,00;3148,42
2474;S4;P885;2023-12-04;2023-12-26;Sí;22;2,76;10994,94
2475;S8;P493;2023-03-28;2023-03-31;Sí;3;3,43;14937,14
2476;S7;P584;2023-03-31;2023-04-03;No;3;3,66;13038,96
2477;S9;P985;2023-02-14;2023-02-17;Sí;3;1,67;500,00
2478;S8;P742;2023-12-02;2023-12-16;No;14;5,00;8055,76
2479;S7;P940;2023-12-05;2023-12-08;Sí;3;5,00;500,00
2480;S5;P981;2023-03-14;2023-03-20;Sí;6;2,82;12631,46
2481;S1;P405;2023-07-20;2023-07-26;Sí;6;5,00;3147,33
2482;S2;P756;2023-05-12;2023-05-15;Sí;3;5,00;12679,53
2483;S1;P684;2023-03-26;2023-04-13;Sí;18;2,23;6752,70
2484;S6;P729;2023-03-11;2023-03-14;Sí;3;5,00;8885,26
2485;S6;P772;2023-11-14;2023-11-17;Sí;3;4,48;3759,42
2486;S10;P760;2023-05-12;2023-05-17;Sí;5;2,37;15653,22
2487;S3;P171;2023-09-21;2023-09-26;Sí;5;3,72;20000,00
2488;S5;P373;2023-09-15;2023-09-28;No;13;5,00;4726,49
2489;S5;P151;2023-05-21;2023-06-05;Sí;15;1,00;6938,93
2490;S4;P963;2023-11-23;2023-11-26;No;3;1,72;5211,79
2491;S1;P385;2023-02-13;2023-02-16;Sí;3;5,00;6367,64
2492;S6;P404;2023-02-12;2023-02-15;No;3;2,29;9917,44
2493;S1;P820;2023-12-24;2024-01-08;Sí;15;1,82;1689,28
2494;S5;P573;2023-11-10;2023-11-14;Sí;4;5,00;4630,31
2495;S10;P997;2023-02-15;2023-02-23;Sí;8;1,00;14326,55
2496;S4;P299;2023-08-27;2023-09-04;Sí;8;5,00;10244,82
2497;S10;P210;2023-05-05;2023-05-08;Sí;3;5,00;6182,20
2498;S7;P887;2023-02-28;2023-03-04;Sí;4;2,74;6874,47
2499;S5;P539;2023-08-31;2023-09-05;Sí;5;5,00;10538,42
2500;S5;P100;2023-11-15;2023-11-25;Sí;10;1,00;3093,14
2501;S10;P434;2023-05-01;2023-05-12;Sí;11;5,00;9583,54
2502;S9;P525;2023-12-26;2023-12-29;Sí;3;3,18;11145,43
2503;S1;P137;2023-10-06;2023-10-13;Sí;7;5,00;500,00
2504;S4;P242;2023-02-19;2023-02-22;No;3;1,92;7264,00
2505;S8;P687;2023-10-02;2023-10-20;No;18;3,36;1179,84
2506;S2;P215;2023-03-04;2023-03-07;Sí;3;4,74;11499,04
2507;S6;P997;2023-08-30;2023-09-02;No;3;2,83;5405,42
2508;S9;P683;2023-04-17;2023-04-23;Sí;6;5,00;10472,01
2509;S3;P631;2023-01-18;2023-01-25;Sí;7;3,55;7561,98
2510;S10;P244;2023-04-16;2023-05-04;Sí;18;5,00;2953,93
2511;S6;P950;2023-07-18;2023-07-22;Sí;4;3,69;9955,74
2512;S3;P219;2023-09-21;2023-09-24;Sí;3;2,66;500,00
2513;S3;P133;2023-10-12;2023-10-28;Sí;16;4,02;10159,08
2514;S8;P372;2023-11-27;2023-12-15;Sí;18;5,00;10585,27
2515;S9;P909;2023-01-25;2023-01-31;Sí;6;1,00;500,00
2516;S6;P729;2023-09-09;2023-09-14;Sí;5;5,00;6803,13
2517;S3;P750;2023-02-05;2023-02-08;Sí;3;5,00;5242,04
2518;S5;P211;2023-06-18;2023-07-05;No;17;4,40;17572,19
2519;S2;P118;2023-10-13;2023-10-19;Sí;6;5,00;6357,73
2520;S4;P649;2023-10-26;2023-11-09;No;14;4,17;9709,87
2521;S8;P597;2023-08-23;2023-09-08;Sí;16;1,00;3599,48
2522;S2;P802;2023-11-16;2023-11-30;Sí;14;5,00;4468,42
2523;S5;P124;2023-05-09;2023-05-12;Sí;3;1,93;7933,17
2524;S9;P261;2023-06-10;2023-06-13;Sí;3;2,43;6812,39
2525;S10;P662;2023-12-05;2023-12-08;Sí;3;4,28;501,20
2526;S7;P737;2023-06-30;2023-07-10;Sí;10;1,06;10211,54
2527;S10;P134;2023-01-18;2023-01-29;Sí;11;5,00;11962,75
2528;S8;P990;2023-03-15;2023-03-18;Sí;3;5,00;6449,24
2529;S5;P844;2023-12-26;2024-01-12;Sí;17;4,04;12311,41
2530;S9;P933;2023-07-09;2023-07-19;Sí;10;2,23;19323,39
2531;S6;P264;2023-12-21;2024-01-04;Sí;14;4,48;13318,05
2532;S9;P407;2023-09-23;2023-10-09;Sí;16;4,76;5666,26
2533;S4;P741;2023-09-07;2023-09-10;No;3;5,00;11553,93
2534;S7;P189;2023-07-12;2023-07-25;No;13;2,28;16216,48
2535;S3;P655;2023-01-17;2023-01-26;Sí;9;5,00;9191,62
2536;S10;P657;2023-09-18;2023-09-21;No;3;4,35;14315,29
2537;S1;P782;2023-03-04;2023-03-07;Sí;3;1,47;3805,57
2538;S9;P680;2023-11-20;2023-12-01;Sí;11;5,00;8099,91
2539;S3;P120;2023-07-10;2023-07-21;No;11;2,13;10147,53
2540;S10;P601;2023-02-11;2023-03-09;Sí;26;2,63;9064,31
2541;S7;P377;2023-02-20;2023-03-01;Sí;9;5,00;7555,23
2542;S6;P971;2023-09-21;2023-09-24;Sí;3;5,00;3295,42
2543;S5;P379;2023-08-16;2023-08-27;Sí;11;1,21;3969,79
2544;S10;P109;2023-08-22;2023-09-07;No;16;5,00;6903,06
2545;S10;P831;2023-09-20;2023-09-30;Sí;10;2,59;7931,58
2546;S4;P563;2023-03-29;2023-04-03;Sí;5;1,54;6147,79
2547;S2;P775;2023-11-04;2023-11-17;Sí;13;2,46;7095,89
2548;S5;P977;2023-10-16;2023-10-29;No;13;4,68;677,31
2549;S5;P777;2023-03-30;2023-04-10;No;11;5,00;863,25
2550;S1;P590;2023-10-05;2023-10-08;No;3;4,04;3554,67
2551;S2;P259;2023-08-31;2023-09-03;Sí;3;5,00;12366,05
2552;S6;P745;2023-03-08;2023-03-11;Sí;3;3,51;9455,49
2553;S5;P273;2023-06-20;2023-06-23;No;3;5,00;12886,47
2554;S2;P373;2023-01-27;2023-01-30;Sí;3;2,60;9741,35
2555;S1;P858;2023-03-15;2023-03-18;No;3;5,00;9339,17
2556;S5;P926;2023-04-11;2023-04-14;Sí;3;3,53;8511,83
2557;S9;P242;2023-10-12;2023-10-17;No;5;1,26;500,00
2558;S2;P804;2023-05-20;2023-05-23;Sí;3;1,00;3482,49
2559;S10;P977;2023-03-26;2023-04-11;Sí;16;5,00;10682,34
2560;S3;P553;2023-09-27;2023-10-16;Sí;19;2,40;8613,04
2561;S7;P595;2023-02-11;2023-02-14;Sí;3;1,00;4457,37
2562;S2;P561;2023-05-09;2023-05-20;Sí;11;5,00;4757,31
2563;S6;P865;2023-08-16;2023-08-20;Sí;4;5,00;13732,29
2564;S6;P535;2023-08-29;2023-09-09;Sí;11;5,00;500,00
2565;S5;P661;2023-01-01;2023-01-10;Sí;9;4,31;500,00
2566;S1;P200;2023-10-20;2023-11-02;Sí;13;4,81;500,00
2567;S5;P737;2023-04-16;2023-04-24;Sí;8;5,00;10022,82
2568;S8;P141;2023-07-05;2023-07-08;Sí;3;1,15;500,00
2569;S8;P343;2023-02-27;2023-03-03;Sí;4;4,42;4970,37
2570;S7;P771;2023-09-11;2023-09-26;Sí;15;4,17;8817,07
2571;S9;P680;2023-04-10;2023-04-19;Sí;9;4,55;10076,53
2572;S2;P390;2023-10-04;2023-10-16;Sí;12;5,00;8215,16
2573;S10;P258;2023-04-29;2023-05-15;Sí;16;4,88;10921,04
2574;S4;P415;2023-11-12;2023-11-19;No;7;3,37;3208,01
2575;S9;P275;2023-10-23;2023-11-06;No;14;4,67;7746,48
2576;S7;P981;2023-09-27;2023-10-01;Sí;4;4,42;13538,85
2577;S4;P386;2023-12-27;2024-01-16;Sí;20;4,06;6489,70
2578;S3;P420;2023-03-03;2023-03-11;Sí;8;5,00;500,00
2579;S8;P223;2023-09-27;2023-10-08;Sí;11;1,34;11931,83
2580;S10;P276;2023-06-08;2023-06-21;Sí;13;2,05;13379,64
2581;S1;P674;2023-05-03;2023-05-16;Sí;13;4,37;9800,38
2582;S5;P933;2023-10-20;2023-10-23;Sí;3;4,50;9190,85
2583;S7;P517;2023-09-24;2023-09-27;Sí;3;4,88;3767,49
2584;S5;P103;2023-09-27;2023-10-05;Sí;8;2,15;4172,91
2585;S8;P606;2023-02-10;2023-02-17;Sí;7;4,50;7722,53
2586;S7;P336;2023-08-20;2023-09-11;Sí;22;5,00;14378,70
2587;S5;P931;2023-09-18;2023-10-02;No;14;1,00;500,00
2588;S6;P948;2023-06-05;2023-06-08;Sí;3;2,94;500,00
2589;S1;P718;2023-05-29;2023-06-11;Sí;13;5,00;5534,79
2590;S3;P369;2023-02-20;2023-02-23;Sí;3;2,60;12456,48
2591;S7;P312;2023-07-22;2023-07-29;No;7;5,00;1976,87
2592;S7;P712;2023-10-13;2023-10-29;Sí;16;1,00;4197,30
2593;S1;P681;2023-05-03;2023-05-08;Sí;5;5,00;1254,36
2594;S5;P660;2023-12-19;2024-01-01;Sí;13;1,95;7257,30
2595;S1;P868;2023-01-07;2023-01-13;Sí;6;5,00;9435,50
2596;S1;P631;2023-08-22;2023-09-06;No;15;5,00;7766,51
2597;S10;P211;2023-02-03;2023-02-15;Sí;12;5,00;500,00
2598;S3;P980;2023-10-16;2023-10-24;Sí;8;4,22;16277,36
2599;S2;P544;2023-04-15;2023-04-30;No;15;3,40;6317,31
2600;S4;P750;2023-04-20;2023-05-03;Sí;13;4,28;5319,21
2601;S7;P685;2023-01-04;2023-01-13;Sí;9;4,24;6078,30
2602;S10;P239;2023-07-22;2023-07-25;No;3;5,00;4912,29
2603;S3;P429;2023-09-01;2023-09-10;Sí;9;4,97;14344,42
2604;S8;P394;2023-06-05;2023-06-08;Sí;3;4,43;12002,90
2605;S7;P534;2023-12-08;2023-12-11;Sí;3;2,82;6472,20
2606;S2;P718;2023-08-11;2023-08-14;Sí;3;4,26;9985,35
2607;S3;P591;2023-03-26;2023-03-29;Sí;3;2,17;14359,84
2608;S7;P256;2023-02-26;2023-03-08;Sí;10;3,63;12827,52
2609;S8;P965;2023-05-04;2023-05-10;Sí;6;3,62;5736,32
2610;S3;P477;2023-09-01;2023-09-04;Sí;3;3,48;4858,90
2611;S7;P216;2023-02-12;2023-02-27;No;15;1,90;11340,22
2612;S10;P154;2023-08-21;2023-08-24;Sí;3;3,09;18262,21
2613;S9;P672;2023-10-31;2023-11-03;Sí;3;2,06;11592,40
2614;S10;P194;2023-04-19;2023-04-29;Sí;10;5,00;7086,59
2615;S5;P879;2023-03-12;2023-03-20;Sí;8;2,28;7225,33
2616;S1;P548;2023-07-05;2023-07-09;Sí;4;1,33;1937,22
2617;S6;P375;2023-10-08;2023-10-25;Sí;17;4,73;15931,70
2618;S6;P404;2023-10-03;2023-10-11;Sí;8;1,00;11299,53
2619;S4;P954;2023-06-15;2023-06-20;Sí;5;3,15;6064,72
2620;S10;P667;2023-07-27;2023-07-30;Sí;3;1,00;1339,17
2621;S6;P527;2023-02-11;2023-02-17;Sí;6;2,88;1158,71
2622;S6;P903;2023-10-11;2023-10-15;Sí;4;3,58;5355,83
2623;S8;P352;2023-11-08;2023-11-13;No;5;3,80;11392,80
2624;S2;P324;2023-06-04;2023-06-12;No;8;3,64;12584,82
2625;S7;P203;2023-05-25;2023-06-05;Sí;11;4,61;5129,47
2626;S9;P895;2023-06-26;2023-06-29;No;3;3,95;4583,89
2627;S1;P144;2023-11-14;2023-11-29;Sí;15;3,55;6955,10
2628;S8;P191;2023-08-05;2023-08-20;No;15;3,05;3804,46
2629;S10;P308;2023-02-15;2023-02-22;No;7;5,00;6017,89
2630;S2;P509;2023-09-25;2023-09-28;Sí;3;3,49;9299,53
2631;S3;P367;2023-11-14;2023-11-17;Sí;3;3,06;4125,05
2632;S2;P396;2023-12-02;2023-12-05;Sí;3;2,58;7139,32
2633;S9;P902;2023-09-14;2023-09-26;Sí;12;4,39;500,00
2634;S10;P692;2023-01-09;2023-01-16;Sí;7;1,16;500,00
